N_followers,alpha_mps2,case_id,command_delay_s,controller,disturbance_location,hdv_model,layout,mean_loss_m_per_follower_median,mean_loss_m_per_follower_q25,mean_loss_m_per_follower_q75,min_gap_m_median,min_gap_m_q25,min_gap_m_q75,normalized_loss_median,normalized_loss_q25,normalized_loss_q75,peak_constraint_usage_median,peak_constraint_usage_q25,peak_constraint_usage_q75,peak_jerk_mps3_median,peak_jerk_mps3_q25,peak_jerk_mps3_q75,pulse_internal_gain_median,pulse_internal_gain_q25,pulse_internal_gain_q75,success_rate,success_wilson_high,success_wilson_low,successes,terminal_gap_error_m_median,terminal_gap_error_m_q25,terminal_gap_error_m_q75,terminal_speed_error_mps_median,terminal_speed_error_mps_q25,terminal_speed_error_mps_q75,throughput_loss_vehicle_m_median,throughput_loss_vehicle_m_q25,throughput_loss_vehicle_m_q75,trials
40,1.8,rear_idm_leader_d02,0.2,margin,0,idm,rear,191.78817086410274,180.84383802424136,208.89122395597127,-51.67009624570203,-52.74615556602025,-50.368867306667106,0.1598234757200856,0.15070319835353446,0.1740760199633094,3.783504812285101,3.718443365333355,3.837307778301012,5.000000000000004,5.000000000000004,5.000000000000004,7.4074074074074066,7.4074074074074066,7.4074074074074066,0.0,0.2425007574992425,0.0,0,108.66753335437124,97.66695788076991,123.41851742392373,20.0,20.0,20.0,7671.526834564109,7233.753520969654,8355.648958238851,12
40,0.0,even_idm_leader_d02,0.2,wave,0,idm,even,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,3.0811654457797164e-16,3.0542957854740404e-16,3.0932975757230254e-16,1.5405827228898582e-15,1.5271478927370201e-15,1.5466487878615127e-15,0.0,0.0,0.0,1.0,1.0,0.7574992425007574,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
40,0.0,front_idm_leader_d02,0.2,margin,0,idm,front,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,3.0811654457797164e-16,3.0542957854740404e-16,3.0932975757230254e-16,1.5405827228898582e-15,1.5271478927370201e-15,1.5466487878615127e-15,0.0,0.0,0.0,1.0,1.0,0.7574992425007574,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
40,0.0,even_idm_leader_d02,0.2,acc,0,idm,even,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,3.0811654457797164e-16,3.0542957854740404e-16,3.0932975757230254e-16,1.5405827228898582e-15,1.5271478927370201e-15,1.5466487878615127e-15,0.0,0.0,0.0,1.0,1.0,0.7574992425007574,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
40,0.25,even_idm_leader_d02,0.2,acc,0,idm,even,0.40236560786992565,0.3985813001785068,0.40830673395164613,23.5896905918192,23.585813311384292,23.599471694136287,0.00033530467322493806,0.000332151083482089,0.00034025561162637176,0.11045353428495491,0.11045353428495491,0.11045353428495491,5.0,5.0,5.0,0.8070695198907742,0.8070695198907742,0.8070695198907742,1.0,1.0,0.7574992425007574,12,0.07087841902864511,0.062020928925797136,0.07681504430077268,0.03645122544743984,0.03342578726792311,0.04089151047814532,16.094624314797024,15.94325200714027,16.332269358065844,12
80,1.0,even_idm_leader_N80,0.2,predictive,0,idm,even,0.9041581908909492,0.8922105174036444,0.9216997482632149,21.882056486128107,21.882056486128107,21.882056486128107,0.000753465159075791,0.0007435087645030372,0.0007680831235526791,0.14285753923608713,0.14285753923608713,0.14285753923608713,5.0,5.0,5.0,0.23368102391949225,0.2333332177228229,0.2372266874033683,1.0,0.9999999999999999,0.6096569663469354,6,1.3034589678485986,1.2958042847856461,1.3078225102945993,0.14000480220400924,0.12870109874444768,0.14241634042620444,72.33265527127594,71.37684139229157,73.73597986105719,6
20,0.0,even_idm_leader_N20,0.2,margin,0,idm,even,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,3.0436411107557075e-16,3.0034975833101663e-16,3.071038931925405e-16,1.5218205553778536e-15,1.5017487916550829e-15,1.5355194659627026e-15,0.0,0.0,0.0,1.0,0.9999999999999999,0.6096569663469354,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
40,2.5,even_idm_leader_d02,0.2,margin,0,idm,even,7.379570336052607,7.3099147833037375,7.482694711181222,17.940824239627887,17.940824239627887,17.940824239627887,0.006149641946710506,0.006091595652753115,0.00623557892598435,0.30295878801860565,0.30295878801860565,0.30295878801860565,5.0,5.0,5.0,0.3329445331574059,0.3329445331574059,0.3400555512254878,1.0,1.0,0.7574992425007574,12,1.9137499999919783,1.9137499999919783,1.9137499999919783,0.44397178569067286,0.42499999999999005,0.44776481879170227,295.18281344210425,292.3965913321495,299.30778844724887,12
40,2.1,even_idm_leader_d02,0.2,acc,0,idm,even,215.51414710569014,197.2070041899476,222.33822362382028,-2.470134061548782,-2.5187443952821127,-2.41793467626284,0.17959512258807514,0.16433917015828967,0.18528185301985023,1.323506703077439,1.3208967338131419,1.3259372197641055,5.000000000000004,5.000000000000004,5.000000000000004,6.349206349206349,6.349206349206349,6.349206349206349,0.0,0.2425007574992425,0.0,0,101.74250717808269,89.82803243286531,113.78532094432806,20.0,20.0,20.0,8620.565884227606,7888.2801675979035,8893.528944952814,12
40,0.25,even_idm_internal8_d02,0.2,margin,8,idm,even,0.053053672674821285,0.04642210844545745,0.05385665212132765,23.663773744164267,23.66011508152513,23.66826953836323,4.421139389568441e-05,3.8685090371214547e-05,4.4880543434439705e-05,1.0,1.0,1.0,5.0,5.0,5.0,0.8714980453335197,0.868784897054077,0.873833006788009,1.0,0.9999999999999999,0.6096569663469354,6,0.0009441324939984952,0.00042085030332827955,0.001414300341281205,0.00010635342039577722,6.310904292128328e-05,0.00015363316248340197,2.1221469069928514,1.8568843378182982,2.1542660848531057,6
40,0.0,even_idm_leader_cmd04,0.4,margin,0,idm,even,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,3.0898324511317082e-16,3.079885610981825e-16,3.0941718029409417e-16,1.544916225565854e-15,1.5399428054909127e-15,1.5470859014704707e-15,0.0,0.0,0.0,1.0,0.9999999999999999,0.6096569663469354,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
40,0.25,even_idm_leader_d02,0.2,margin,0,idm,even,0.0,0.0,0.0,23.4375,23.4375,23.4375,0.0,0.0,0.0,0.028125,0.028125,0.028125,5.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.7574992425007574,12,0.5625,0.5625,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,12
20,2.0,even_idm_leader_N20,0.2,wave,0,idm,even,47.41547309715857,30.44689650275547,57.66308144713312,-11.12548135497832,-15.213576827325529,0.7148239617165686,0.03951289424763214,0.025372413752296222,0.04805256787261093,1.7562740677489161,1.1642588019141715,1.9606788413662766,5.0000000000000036,5.0,5.000000000000004,6.4128872066358555,4.747573715862835,6.666666666666667,0.16666666666666666,0.563509436563646,0.03005258587173032,1,78.94474651186763,33.846257107693404,99.87698143550026,4.932265783107425,4.020901907235556,5.294881884092314,948.3094619431713,608.9379300551094,1153.2616289426624,6
40,2.1,even_idm_leader_cmd0,0.0,margin,0,idm,even,6.065022387455057,5.903124309359884,6.137691013617658,19.3695272593217,19.3695272593217,19.3695272593217,0.005054185322879215,0.004919270257799903,0.005114742511348049,0.23152363703391501,0.23152363703391501,0.23152363703391501,5.0,5.0,5.0,0.29364557248179435,0.29364557248179435,0.29364557248179435,1.0,0.9999999999999999,0.6096569663469354,6,2.6330000000007203,2.6330000000007203,2.6330000000007203,0.3792613119809314,0.361478436693063,0.39149816896767664,242.6008954982023,236.12497237439533,245.50764054470636,6
40,1.7,even_idm_leader_d02,0.2,predictive,0,idm,even,2.9293693662845843,2.90058411230872,2.9995304683987536,20.126428094831113,20.126428094831113,20.126428094831113,0.002441141138570487,0.0024171534269239337,0.0024996087236656282,0.19367859525844439,0.19367859525844439,0.19367859525844439,5.0,5.0,5.0,0.24508576040922214,0.24508576040922214,0.24576856205713027,1.0,1.0,0.7574992425007574,12,1.3055922773159239,1.2953152341584229,1.3200922675292048,0.17500000000000426,0.17500000000000426,0.180848260882156,117.17477465138337,116.0233644923488,119.98121873595015,12
40,1.9,middle_idm_leader_d02,0.2,margin,0,idm,middle,125.14855638643849,108.92710795834493,132.33244683224174,-95.22798377910917,-96.82096224053812,-90.80781078823327,0.1042904636553654,0.09077258996528745,0.1102770390268681,5.961399188955458,5.740390539411664,6.041048112026906,5.000000000000004,5.000000000000004,5.000000000000004,7.017543859649123,7.017543859649123,7.017543859649123,0.0,0.2425007574992425,0.0,0,112.77596659282187,105.61821275723446,120.36451740205203,20.0,20.0,20.0,5005.942255457539,4357.0843183337975,5293.297873289669,12
40,0.0,middle_idm_leader_d02,0.2,margin,0,idm,middle,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,3.0808265054904343e-16,3.0542957854740404e-16,3.0932975757230254e-16,1.540413252745217e-15,1.5271478927370201e-15,1.5466487878615127e-15,0.0,0.0,0.0,1.0,1.0,0.7574992425007574,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
40,1.5,even_idm_leader_d02,0.2,wave,0,idm,even,4.2478900518749985,3.8770646058936635,4.603316987333416,21.546420964520223,21.527424749588626,21.546420964520223,0.0035399083765624987,0.0032308871715780534,0.003836097489444513,0.6910652464529088,0.6910652464529088,0.6910652464529088,5.0,5.0,5.0,0.7855481259587296,0.7855481259587296,0.7855481259587296,1.0,1.0,0.7574992425007574,12,0.8158643063217426,0.6576142425905189,0.8529983438064477,0.44528630250320766,0.3381913742375886,0.4832212491330923,169.91560207499992,155.08258423574654,184.13267949333664,12
40,0.0,even_idm_leader_cmd0,0.0,margin,0,idm,even,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,3.0898324511317082e-16,3.079885610981825e-16,3.0941718029409417e-16,1.544916225565854e-15,1.5399428054909127e-15,1.5470859014704707e-15,0.0,0.0,0.0,1.0,0.9999999999999999,0.6096569663469354,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
40,1.0,rear_idm_leader_d02,0.2,margin,0,idm,rear,2.6359943299351323,2.5061670049541305,2.9354058554950884,22.23212623794104,22.19987647388064,22.260443151404804,0.00219666194161261,0.002088472504128442,0.002446171546245907,0.30642947983240315,0.30155222372542884,0.32225995301708327,5.0,5.0,5.0,0.8608604310143436,0.8336316579462254,0.8954857838051561,1.0,1.0,0.7574992425007574,12,0.5909573750484043,0.5254930969804334,0.675006205130245,0.3061969867841885,0.27065863493985987,0.37387268210389735,105.43977319740529,100.24668019816522,117.41623421980354,12
80,2.2,even_idm_leader_N80,0.2,predictive,0,idm,even,2.13003807962778,2.054220152734984,2.1649018271196243,18.552015762797367,18.552015762797367,18.552015762797367,0.0017750317330231498,0.0017118501272791534,0.0018040848559330205,0.2723992118601316,0.2723992118601316,0.2723992118601316,5.0,5.0,5.0,0.25979252959307064,0.2575566637404807,0.2636383880855955,1.0,0.9999999999999999,0.6096569663469354,6,2.0478907214429114,1.9353779401038196,2.262036827005261,0.28055246389431154,0.25565346386535825,0.28983720242854005,170.40304637022237,164.3376122187987,173.19214616956998,6
40,1.5,rear_idm_leader_d02,0.2,margin,0,idm,rear,67.4423453613591,34.183427815619915,108.4150480747755,-32.13795344455249,-41.796043235691684,-13.846481839742271,0.056201954467799256,0.028486189846349926,0.09034587339564623,2.8068976722276244,1.9815915191111664,3.289802161784584,5.000000000000004,5.0000000000000036,5.000000000000004,8.88888888888889,6.965294334133431,8.88888888888889,0.08333333333333333,0.35388592179859524,0.014864709450773478,1,67.59931012317793,37.84648183974227,89.4780779633546,20.0,15.671912251800219,20.0,2697.693814454364,1367.3371126247966,4336.60192299102,12
40,1.9,front_idm_leader_d02,0.2,margin,0,idm,front,6.797275376608384,6.690534080487271,6.983720592346374,19.858526954864345,19.858526954864345,19.858526954864345,0.005664396147173654,0.005575445067072725,0.005819767160288644,0.2157434402332361,0.2157434402332361,0.2157434402332361,5.0,5.0,5.0,0.3157433198713496,0.3157433198713496,0.3157433198713496,1.0,1.0,0.7574992425007574,12,2.9747802255089937,2.9747802255089937,2.9747802255089937,0.4162205152981091,0.4074439496148168,0.42443341895613784,271.89101506433536,267.62136321949083,279.3488236938549,12
80,2.0,even_idm_leader_N80,0.2,wave,0,idm,even,39.35490663544179,32.35931560393385,66.02489647012091,-19.55306497424923,-27.83403467276606,-18.88863589774884,0.03279575552953483,0.02696609633661154,0.0550207470584341,2.1776532487124616,2.144431794887442,2.591701733638303,5.000000000000004,5.000000000000004,5.000000000000004,6.666666666666667,6.666666666666667,6.666666666666667,0.0,0.3903430336530645,0.0,0,69.79341565443485,57.94180647439773,87.41592880860014,20.0,20.0,20.0,3148.392530835343,2588.745248314708,5281.991717609673,6
40,1.9,even_idm_leader_d02,0.2,acc,0,idm,even,181.13903195962337,146.1850161530453,187.09831744155244,-2.4665765713061063,-2.5278191390581135,-2.3652217737215295,0.15094919329968615,0.12182084679420442,0.15591526453462703,1.3233288285653053,1.3182610886860764,1.3263909569529058,5.000000000000004,5.000000000000004,5.000000000000004,7.017543859649123,7.017543859649123,7.017543859649123,0.0,0.2425007574992425,0.0,0,103.18370511435188,93.91795790023671,116.05014684725393,20.0,20.0,20.0,7245.561278384935,5847.400646121812,7483.932697662099,12
40,2.5,front_idm_leader_d02,0.2,margin,0,idm,front,8.159423610370474,8.02821166635877,8.380907025015706,17.940824239627887,17.940824239627887,17.940824239627887,0.006799519675308728,0.006690176388632308,0.006984089187513086,0.30295878801860565,0.30295878801860565,0.30295878801860565,5.0,5.0,5.0,0.3329445331574059,0.3329445331574059,0.3329445331574059,1.0,1.0,0.7574992425007574,12,2.983819241997253,2.983819241997253,2.983819241997253,0.5211679905796984,0.5136576760537377,0.5411676491855255,326.3769444148189,321.1284666543508,335.2362810006282,12
40,2.0,even_idm_internal8_d02,0.2,margin,8,idm,even,6.867888870591545,5.8607922930177345,7.42202863180994,15.708952714433078,15.655036471227524,17.47671028173726,0.005723240725492955,0.004883993577514778,0.006185023859841618,1.0,1.0,1.0000000000000002,5.0,5.0,5.000000000000001,1.202250117570435,0.9532980770704687,1.2213185255480115,1.0,0.9999999999999999,0.6096569663469354,6,2.9923435713023423,2.8152082248970203,3.1333141239600337,0.5155424765433541,0.4437227667107848,0.5509088665930371,274.7155548236618,234.43169172070932,296.8811452723976,6
40,1.8,even_idm_leader_d02,0.2,predictive,0,idm,even,3.1240639952861824,3.0926997578567588,3.257717172924559,19.848370192974244,19.848370192974244,19.848370192974244,0.0026033866627384857,0.0025772497982139656,0.0027147643107704655,0.2075814903512878,0.2075814903512878,0.2075814903512878,5.0,5.0,5.0,0.2407364782618002,0.2407364782618002,0.24146355578582315,1.0,1.0,0.7574992425007574,12,1.3084087187440332,1.304567591357923,1.324180371147932,0.17500000000000426,0.17500000000000426,0.1996460372419966,124.9625598114473,123.70799031427035,130.30868691698237,12
40,1.7,even_idm_leader_cmd0,0.0,margin,0,idm,even,5.154677397499176,5.044677178536615,5.247223325271419,20.532852342178046,20.532852342178046,20.532852342178046,0.004295564497915981,0.004203897648780512,0.004372686104392848,0.1949187838400666,0.1949187838400666,0.1949187838400666,5.0,5.0,5.0,0.3039147381425787,0.3039147381425787,0.3039147381425787,1.0,0.9999999999999999,0.6096569663469354,6,2.6554999999909796,2.6554999999909796,2.6554999999909796,0.32960665238555187,0.32496424284052416,0.3423039924679241,206.18709589996706,201.78708714146458,209.8889330108567,6
20,2.2,even_idm_leader_N20,0.2,margin,0,idm,even,9.440228665460104,9.412843195530083,9.448092183266779,18.90519299544539,18.90519299544539,18.90519299544539,0.007866857221216755,0.007844035996275069,0.007873410152722315,0.2547403502277305,0.2547403502277305,0.2547403502277305,5.0,5.0,5.0,0.3241442470259759,0.319012600989265,0.33113068381405353,1.0,0.9999999999999999,0.6096569663469354,6,2.136500000000069,2.136500000000069,2.136500000000069,0.20084339786913752,0.20027373998440545,0.20419079618402858,188.8045733092021,188.25686391060168,188.96184366533558,6
40,1.5,even_ovm_leader_d02,0.2,margin,0,ovm,even,6.551399747465505,6.407380113992843,6.836334828489942,18.857353105216987,18.376077922362995,19.2573574864507,0.005459499789554588,0.005339483428327369,0.005696945690408285,0.25713234473915064,0.23713212567746497,0.2873616189913878,5.0,5.0,5.0,0.7115948475064534,0.6468201560044623,0.7939728027620809,0.16666666666666666,0.563509436563646,0.03005258587173032,1,4.992002953237318,4.304976829261406,5.322950615872756,1.1742458213871902,1.121853502377797,1.2260686236628962,262.05598989862017,256.2952045597137,273.4533931395977,6
40,1.5,even_idm_leader_cmd0,0.0,margin,0,idm,even,4.676168473078642,4.545605276055141,4.73532226721769,21.017591806340647,21.017591806340647,21.017591806340647,0.003896807060898868,0.003788004396712617,0.003946101889348075,0.18004402927351704,0.18004402927351704,0.18004402927351704,5.0,5.0,5.0,0.31110560405746274,0.31110560405746274,0.31110560405746274,1.0,0.9999999999999999,0.6096569663469354,6,2.3037499999927604,2.3037499999927604,2.3037499999927604,0.3084275060465096,0.3005151731322826,0.3225753294894771,187.04673892314565,181.8242110422056,189.4128906887076,6
40,1.8,even_idm_leader_d02,0.2,human,0,idm,even,195.6908673689829,184.41959580171542,212.91592846971457,-2.48880620419639,-2.56382163852588,-2.420378673122606,0.16307572280748575,0.1536829965014295,0.1774299403914288,1.3244403102098197,1.3210189336561304,1.328191081926294,5.000000000000004,5.000000000000004,5.000000000000004,7.4074074074074066,7.4074074074074066,7.4074074074074066,0.0,0.2425007574992425,0.0,0,108.66753335437124,97.66695788076991,123.41851742392373,20.0,20.0,20.0,7827.634694759316,7376.783832068616,8516.637138788583,12
40,2.1,rear_idm_leader_d02,0.2,margin,0,idm,rear,247.7636572391678,238.76397732921762,253.12252590973566,-55.80532845240734,-55.93223493540799,-54.48292697416096,0.20646971436597317,0.19896998110768138,0.21093543825811303,3.990266422620367,3.9241463487080477,3.996611746770399,5.000000000000004,5.000000000000004,5.000000000000004,6.349206349206349,6.349206349206349,6.349206349206349,0.0,0.2425007574992425,0.0,0,121.55079674661329,93.1415355070053,130.836517354127,20.0,20.0,20.0,9910.546289566711,9550.559093168706,10124.901036389425,12
40,2.0,middle_idm_leader_d02,0.2,margin,0,idm,middle,134.89391336483237,128.97316860741412,149.250861267644,-98.41949469967199,-98.87098464877677,-95.70071262608782,0.11241159447069363,0.10747764050617845,0.12437571772303667,6.1209747349836,5.98503563130439,6.14354923243884,5.000000000000004,5.000000000000004,5.000000000000004,6.666666666666667,6.666666666666667,6.666666666666667,0.0,0.2425007574992425,0.0,0,113.53491017650911,109.78902415481053,122.59937525610525,20.0,20.0,20.0,5395.756534593294,5158.926744296565,5970.034450705761,12
80,1.5,even_idm_leader_N80,0.2,margin,0,idm,even,2.359113229093719,2.307862415986053,2.3880576577382513,20.903158065760977,20.903158065760977,20.903158065760977,0.0019659276909114324,0.0019232186799883772,0.00199004804811521,0.18004402927351704,0.18004402927351704,0.18004402927351704,5.0,5.0,5.0,0.34281196553102844,0.34133460735243504,0.34647828938109504,1.0,0.9999999999999999,0.6096569663469354,6,2.140000000000782,2.140000000000782,2.198212662173802,0.41249999999999076,0.3999999999999915,0.42499999999999005,188.7290583274975,184.62899327888422,191.04461261906013,6
40,1.0,front_idm_leader_d02,0.2,margin,0,idm,front,5.633255736465391,5.5526403989103255,5.8091870084536374,22.041091224490145,22.041091224490145,22.041091224490145,0.004694379780387826,0.004627200332425271,0.004840989173711364,0.15796767347454377,0.15796767347454377,0.15796767347454377,5.0,5.0,5.0,0.38330523773824393,0.38330523773824393,0.38330523773824393,1.0,1.0,0.7574992425007574,12,2.802500000000009,2.802500000000009,2.802500000000009,0.35671493575793534,0.3496025221239245,0.3780950136637973,225.33022945861563,222.10561595641303,232.36748033814547,12
40,1.0,middle_idm_leader_d02,0.2,margin,0,idm,middle,3.1700015981880982,3.0835403406367146,3.399338581073365,22.21012193971427,22.14325120787141,22.25477250526787,0.0026416679984900817,0.0025696169505305955,0.0028327821508944704,0.30642947983240315,0.30155222372542884,0.32225995301708327,5.0,5.0,5.0,0.8608604310143436,0.8336316579462254,0.8954857838051561,1.0,1.0,0.7574992425007574,12,2.3679461696697217,2.2944426218443823,2.457035080086655,0.449999999999978,0.449999999999978,0.449999999999978,126.80006392752392,123.3416136254686,135.9735432429346,12
40,1.9,even_idm_leader_d02,0.2,predictive,0,idm,even,3.319443480212457,3.2000376903622234,3.4003788289658425,19.577656259410332,19.577656259410332,19.577656259410332,0.002766202900177047,0.0026666980753018528,0.0028336490241382016,0.22111718702948338,0.22111718702948338,0.22111718702948338,5.0,5.0,5.0,0.24560556476260004,0.24560556476260004,0.24662471168753558,1.0,1.0,0.7574992425007574,12,1.3125180386409454,1.3047362502804987,1.3309755353890154,0.1875000000000071,0.17500000000000426,0.20000000000000995,132.77773920849828,128.00150761448896,136.0151531586337,12
20,2.5,even_idm_leader_N20,0.2,margin,0,idm,even,11.145519148953804,11.11543710338615,11.156210549541147,17.940824239627887,17.940824239627887,17.940824239627887,0.00928793262412817,0.00926286425282179,0.009296842124617623,0.30295878801860565,0.30295878801860565,0.30295878801860565,5.0,5.0,5.0,0.33999255563547737,0.33400680803185234,0.34739896376356966,1.0,0.9999999999999999,0.6096569663469354,6,1.9137499999919783,1.9137499999919783,1.9137499999919783,0.2625888792414308,0.250057085163899,0.2750000090235325,222.91038297907608,222.30874206772302,223.12421099082292,6
