run_id,case_id,layout,seed,alpha_mps2,active_indices,prefix_indices,first_prefix_safety_vehicle,first_prefix_safety_time_s,first_prefix_safety_gap_m,first_prefix_collision_time_s,source,first_crossing_verified
51d3de48fcb5fecb,rear_idm_leader_d02,rear,3,1.7,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",17.0,31.3,3.704281616859475,33.1,results/nonlinear_revision/failure_log.jsonl,True
dc7a1b28057e88d2,rear_idm_leader_d02,rear,11,1.7,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",15.0,28.700000000000003,3.93895188556958,30.3,results/nonlinear_revision/failure_log.jsonl,True
953f745a2ef97c88,rear_idm_leader_d02,rear,29,1.7,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",20.0,36.0,3.964430045959901,37.9,results/nonlinear_revision/failure_log.jsonl,True
84e78c327c99879b,rear_idm_leader_d02,rear,47,1.7,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",18.0,32.4,3.522646040447725,34.4,results/nonlinear_revision/failure_log.jsonl,True
ee1553b1b7d5ae34,rear_idm_leader_d02,rear,61,1.7,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",15.0,28.6,3.9623535368078535,30.3,results/nonlinear_revision/failure_log.jsonl,True
cd1813bd826f21e2,rear_idm_leader_d02,rear,79,1.7,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",15.0,28.3,3.5239795599180326,30.400000000000002,results/nonlinear_revision/failure_log.jsonl,True
157fba32615a52d0,rear_idm_leader_d02,rear,97,1.7,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",18.0,32.6,3.974064874904769,34.9,results/nonlinear_revision/failure_log.jsonl,True
e3c559d1ed73ce78,rear_idm_leader_d02,rear,113,1.7,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",17.0,31.1,3.7229957095782416,33.1,results/nonlinear_revision/failure_log.jsonl,True
59f257d266927ec3,rear_idm_leader_d02,rear,131,1.7,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",21.0,37.4,3.91062532620829,39.2,results/nonlinear_revision/failure_log.jsonl,True
43727a4f0861b207,rear_idm_leader_d02,rear,149,1.7,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",14.0,26.700000000000003,3.703079386330245,27.900000000000002,results/nonlinear_revision/failure_log.jsonl,True
7d517c46fb658a65,rear_idm_leader_d02,rear,167,1.7,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",16.0,29.700000000000003,3.7386948953287487,31.700000000000003,results/nonlinear_revision/failure_log.jsonl,True
74c8fd3ec7282a64,rear_idm_leader_d02,rear,191,1.7,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",23.0,39.8,3.670773757120415,40.900000000000006,results/nonlinear_revision/failure_log.jsonl,True
91c2492889e72aeb,rear_idm_leader_d02,rear,3,1.8,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",15.0,28.200000000000003,3.773488478273976,30.1,results/nonlinear_revision/failure_log.jsonl,True
40e2af81ac5d1a4a,rear_idm_leader_d02,rear,11,1.8,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",14.0,26.700000000000003,3.95735850566264,27.8,results/nonlinear_revision/failure_log.jsonl,True
6f1267a6a006fc5b,rear_idm_leader_d02,rear,29,1.8,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",17.0,31.200000000000003,3.9327305565733326,33.2,results/nonlinear_revision/failure_log.jsonl,True
9a693c642bfd4598,rear_idm_leader_d02,rear,47,1.8,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",15.0,28.5,3.960624114227329,30.6,results/nonlinear_revision/failure_log.jsonl,True
f71a74e3de857bb3,rear_idm_leader_d02,rear,61,1.8,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",14.0,26.8,3.4878765580075,28.900000000000002,results/nonlinear_revision/failure_log.jsonl,True
71da71c2c8107b11,rear_idm_leader_d02,rear,79,1.8,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",13.0,25.700000000000003,3.952001298294761,27.400000000000002,results/nonlinear_revision/failure_log.jsonl,True
37a87423bb1a5208,rear_idm_leader_d02,rear,97,1.8,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",15.0,28.4,3.6049927308380063,30.400000000000002,results/nonlinear_revision/failure_log.jsonl,True
a0b7a8ce7a599771,rear_idm_leader_d02,rear,113,1.8,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",15.0,28.5,3.837629447304096,30.400000000000002,results/nonlinear_revision/failure_log.jsonl,True
2f24b5547e2b1836,rear_idm_leader_d02,rear,131,1.8,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",18.0,32.7,3.948125270978707,34.7,results/nonlinear_revision/failure_log.jsonl,True
050b5098d2fac8b8,rear_idm_leader_d02,rear,149,1.8,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",12.0,24.1,3.968816074935916,26.200000000000003,results/nonlinear_revision/failure_log.jsonl,True
7e37e83d6c3f038b,rear_idm_leader_d02,rear,167,1.8,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",14.0,27.1,3.95475823829905,28.900000000000002,results/nonlinear_revision/failure_log.jsonl,True
158b4fa50218cf17,rear_idm_leader_d02,rear,191,1.8,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",18.0,32.7,3.6893460910764304,34.6,results/nonlinear_revision/failure_log.jsonl,True
191c88108291ca6c,rear_idm_leader_d02,rear,3,1.9,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",13.0,25.6,3.792198329528432,27.700000000000003,results/nonlinear_revision/failure_log.jsonl,True
7f9b69323e621c97,rear_idm_leader_d02,rear,11,1.9,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",12.0,24.3,3.794540738625244,26.3,results/nonlinear_revision/failure_log.jsonl,True
1beb013b92f9445b,rear_idm_leader_d02,rear,29,1.9,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",15.0,28.4,3.8665438991357206,30.400000000000002,results/nonlinear_revision/failure_log.jsonl,True
ae436a029c76b2df,rear_idm_leader_d02,rear,47,1.9,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",14.0,26.8,3.644175242531759,28.8,results/nonlinear_revision/failure_log.jsonl,True
a311d55f8a158409,rear_idm_leader_d02,rear,61,1.9,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",12.0,24.6,3.953792551088924,26.200000000000003,results/nonlinear_revision/failure_log.jsonl,True
58348e146efb38aa,rear_idm_leader_d02,rear,79,1.9,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",12.0,24.1,3.574921012824305,26.1,results/nonlinear_revision/failure_log.jsonl,True
6455d27303ce3803,rear_idm_leader_d02,rear,97,1.9,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",13.0,25.8,3.823497387260176,27.400000000000002,results/nonlinear_revision/failure_log.jsonl,True
2e8e942121451bad,rear_idm_leader_d02,rear,113,1.9,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",14.0,26.8,3.790423981753833,27.8,results/nonlinear_revision/failure_log.jsonl,True
8cd4b63adc59d945,rear_idm_leader_d02,rear,131,1.9,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",16.0,29.700000000000003,3.7909091526629055,30.700000000000003,results/nonlinear_revision/failure_log.jsonl,True
5629e6001197e850,rear_idm_leader_d02,rear,149,1.9,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",11.0,22.700000000000003,3.826258512230794,24.6,results/nonlinear_revision/failure_log.jsonl,True
db0b94ea8d54751c,rear_idm_leader_d02,rear,167,1.9,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",13.0,25.4,3.563718041571548,26.5,results/nonlinear_revision/failure_log.jsonl,True
9739436a1a86959d,rear_idm_leader_d02,rear,191,1.9,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",15.0,28.6,3.5174951423055774,30.5,results/nonlinear_revision/failure_log.jsonl,True
24c7bd3048e65a08,rear_idm_leader_d02,rear,3,2.0,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",12.0,24.1,3.808596445721875,26.1,results/nonlinear_revision/failure_log.jsonl,True
ee094067548bf1d8,rear_idm_leader_d02,rear,11,2.0,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",11.0,23.200000000000003,3.976333405468594,24.700000000000003,results/nonlinear_revision/failure_log.jsonl,True
9473914cc3715e45,rear_idm_leader_d02,rear,29,2.0,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",13.0,25.6,3.843236751950613,27.900000000000002,results/nonlinear_revision/failure_log.jsonl,True
80f9aae82c707780,rear_idm_leader_d02,rear,47,2.0,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",12.0,24.200000000000003,3.836761097095973,26.3,results/nonlinear_revision/failure_log.jsonl,True
d99143e526f9a79d,rear_idm_leader_d02,rear,61,2.0,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",12.0,24.0,3.850133000496797,25.0,results/nonlinear_revision/failure_log.jsonl,True
9d24a30bf23c5d4d,rear_idm_leader_d02,rear,79,2.0,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",11.0,22.9,3.75084476990078,24.6,results/nonlinear_revision/failure_log.jsonl,True
dc5b444d61d63bbd,rear_idm_leader_d02,rear,97,2.0,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",12.0,24.3,3.917880463709636,26.1,results/nonlinear_revision/failure_log.jsonl,True
2036e5dc0cdd48c9,rear_idm_leader_d02,rear,113,2.0,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",12.0,24.3,3.79137755941602,26.3,results/nonlinear_revision/failure_log.jsonl,True
2253313d44e61da9,rear_idm_leader_d02,rear,131,2.0,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",14.0,27.0,3.8485366583508096,29.0,results/nonlinear_revision/failure_log.jsonl,True
cefd9425636434b9,rear_idm_leader_d02,rear,149,2.0,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",11.0,22.4,3.915759744385341,23.200000000000003,results/nonlinear_revision/failure_log.jsonl,True
2f84fe6e314b817a,rear_idm_leader_d02,rear,167,2.0,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",12.0,23.9,3.870953914979708,25.0,results/nonlinear_revision/failure_log.jsonl,True
d71116d26172572a,rear_idm_leader_d02,rear,191,2.0,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",13.0,25.6,3.77461381960606,27.6,results/nonlinear_revision/failure_log.jsonl,True
0f7480ba2340db96,rear_idm_leader_d02,rear,3,2.1,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",11.0,22.6,3.923655476236618,24.8,results/nonlinear_revision/failure_log.jsonl,True
89351f1d4f8ee8f5,rear_idm_leader_d02,rear,11,2.1,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",11.0,22.700000000000003,3.5598394100900776,24.6,results/nonlinear_revision/failure_log.jsonl,True
4875fa79c93bba1f,rear_idm_leader_d02,rear,29,2.1,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",12.0,24.1,3.6871471151210073,26.1,results/nonlinear_revision/failure_log.jsonl,True
c2d8599f0ec1a013,rear_idm_leader_d02,rear,47,2.1,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",11.0,22.8,3.784916556988108,24.700000000000003,results/nonlinear_revision/failure_log.jsonl,True
1f7e689c333a832d,rear_idm_leader_d02,rear,61,2.1,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",11.0,22.700000000000003,3.7521050301754713,24.8,results/nonlinear_revision/failure_log.jsonl,True
3f08cd13018e7198,rear_idm_leader_d02,rear,79,2.1,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",10.0,21.5,3.885863850780439,23.5,results/nonlinear_revision/failure_log.jsonl,True
89764778090855f5,rear_idm_leader_d02,rear,97,2.1,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",11.0,23.200000000000003,3.910237034701254,24.900000000000002,results/nonlinear_revision/failure_log.jsonl,True
1af870119c68a9de,rear_idm_leader_d02,rear,113,2.1,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",11.0,23.0,3.9198404441303865,24.900000000000002,results/nonlinear_revision/failure_log.jsonl,True
8266f3cdcaac1ac2,rear_idm_leader_d02,rear,131,2.1,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",12.0,24.6,3.9731345986988345,26.3,results/nonlinear_revision/failure_log.jsonl,True
eea6b4c62f42b359,rear_idm_leader_d02,rear,149,2.1,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",10.0,21.3,3.702391697584403,23.1,results/nonlinear_revision/failure_log.jsonl,True
542c9ba4e82a8222,rear_idm_leader_d02,rear,167,2.1,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",11.0,22.700000000000003,3.7907410722540646,24.6,results/nonlinear_revision/failure_log.jsonl,True
4e4396c3e708ff8f,rear_idm_leader_d02,rear,191,2.1,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",12.0,24.200000000000003,3.738043658419144,26.200000000000003,results/nonlinear_revision/failure_log.jsonl,True
408ccdbef4eef432,rear_idm_leader_d02,rear,3,2.5,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",9.0,20.0,3.624329695411575,22.1,results/nonlinear_revision/failure_log.jsonl,True
122f0c17788c4f50,rear_idm_leader_d02,rear,11,2.5,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",8.0,18.7,3.985408661426305,20.700000000000003,results/nonlinear_revision/failure_log.jsonl,True
d71cda9c330bd806,rear_idm_leader_d02,rear,29,2.5,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",9.0,20.1,3.903633012215195,22.0,results/nonlinear_revision/failure_log.jsonl,True
03be7ae82f6bc451,rear_idm_leader_d02,rear,47,2.5,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",9.0,19.8,3.7993809222821966,22.1,results/nonlinear_revision/failure_log.jsonl,True
59a4195f41ea15eb,rear_idm_leader_d02,rear,61,2.5,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",8.0,18.8,3.908540614541181,20.700000000000003,results/nonlinear_revision/failure_log.jsonl,True
058a9c4f50e00c0e,rear_idm_leader_d02,rear,79,2.5,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",8.0,18.7,3.6724962608958265,20.6,results/nonlinear_revision/failure_log.jsonl,True
ae66da26ac138229,rear_idm_leader_d02,rear,97,2.5,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",8.0,18.8,3.900041870628286,20.8,results/nonlinear_revision/failure_log.jsonl,True
33caad945d3ca345,rear_idm_leader_d02,rear,113,2.5,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",9.0,19.9,3.7470010917976566,22.1,results/nonlinear_revision/failure_log.jsonl,True
38e7d8cb0116b188,rear_idm_leader_d02,rear,131,2.5,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",9.0,20.3,3.8339129433857977,22.1,results/nonlinear_revision/failure_log.jsonl,True
bcb742fda15e5885,rear_idm_leader_d02,rear,149,2.5,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",8.0,18.7,3.939262576521429,20.400000000000002,results/nonlinear_revision/failure_log.jsonl,True
18e4022afa8191c9,rear_idm_leader_d02,rear,167,2.5,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",8.0,18.9,3.985659219750119,21.900000000000002,results/nonlinear_revision/failure_log.jsonl,True
db31893fbf1364ad,rear_idm_leader_d02,rear,191,2.5,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",9.0,19.9,3.7895965791241935,21.0,results/nonlinear_revision/failure_log.jsonl,True
d96ea0c0fcca7912,rear_idm_leader_d02,rear,97,3.0,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",7.0,17.5,3.880200553093516,19.1,results/nonlinear_revision/failure_log.jsonl,True
75566bcb325a5b16,rear_idm_leader_d02,rear,113,3.0,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",7.0,17.5,3.8414826168448,19.1,results/nonlinear_revision/failure_log.jsonl,True
ec0aadd560a3f9e5,rear_idm_leader_d02,rear,131,3.0,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",7.0,17.400000000000002,3.922454234456822,19.5,results/nonlinear_revision/failure_log.jsonl,True
1514b9aaf4cf439c,rear_idm_leader_d02,rear,149,3.0,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",7.0,17.3,3.9510363110311744,19.400000000000002,results/nonlinear_revision/failure_log.jsonl,True
3a6e720df6a2cc91,rear_idm_leader_d02,rear,167,3.0,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",7.0,17.3,3.742766569746081,19.200000000000003,results/nonlinear_revision/failure_log.jsonl,True
04097b75b8a2353f,rear_idm_leader_d02,rear,191,3.0,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",7.0,17.8,3.949291674507151,19.200000000000003,results/nonlinear_revision/failure_log.jsonl,True
aad4e7089376159d,rear_idm_leader_d02,rear,97,3.5,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",7.0,17.2,3.949417327926909,18.2,results/nonlinear_revision/failure_log.jsonl,True
b7dc95c4337c4276,rear_idm_leader_d02,rear,113,3.5,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",7.0,17.2,3.9103615703239134,18.1,results/nonlinear_revision/failure_log.jsonl,True
1cfac07cc3ec193a,rear_idm_leader_d02,rear,131,3.5,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",6.0,16.2,3.907223210837941,18.0,results/nonlinear_revision/failure_log.jsonl,True
56c9b7fb6dee2a46,rear_idm_leader_d02,rear,149,3.5,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",6.0,15.9,3.717309704931637,18.1,results/nonlinear_revision/failure_log.jsonl,True
75cb550e64443240,rear_idm_leader_d02,rear,167,3.5,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",7.0,17.1,3.8068630847445775,17.900000000000002,results/nonlinear_revision/failure_log.jsonl,True
23d7d9c728a674f5,rear_idm_leader_d02,rear,191,3.5,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",6.0,16.2,3.852775947457957,18.400000000000002,results/nonlinear_revision/failure_log.jsonl,True
24970ce1e2d7cb78,rear_idm_leader_d02,rear,97,4.0,"[37,38,39,40]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",6.0,16.1,3.984296298506095,18.0,results/nonlinear_revision/failure_log.jsonl,True
