layout,case_id,alpha_mps2,seed,category,category_label,run_id,active_indices,first_active,prefix_indices,success,witness_kind,witness_vehicle,witness_time_s,witness_gap_m,witness_margin_m
even,even_idm_leader_d02,1.8,11,A,recovered,70a48b0732a36040,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,1.8,29,A,recovered,af615758791f9dea,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,1.8,47,A,recovered,8fb7e0315263681e,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,1.8,61,A,recovered,d372a35950ab9c93,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,1.8,79,A,recovered,89d8516429da08ba,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,1.8,97,A,recovered,8b057c713cd337b8,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,1.8,113,A,recovered,7ed50c56df836935,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,1.8,131,A,recovered,ceaa79aa2543fc70,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,1.8,149,A,recovered,fc2dcf56913d5b93,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,1.8,167,A,recovered,8a56d64a2461a9ec,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,1.8,191,A,recovered,d083ef2666245a22,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,1.9,3,A,recovered,e15853d553c6950b,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,1.9,11,A,recovered,7a661257dec5eebc,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,1.9,29,A,recovered,03cdb777c7894ae9,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,1.9,47,A,recovered,cbce1704a6f1d12a,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,1.9,61,A,recovered,4d65f6229f0a6139,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,1.9,79,A,recovered,4dc994aa10200739,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,1.9,97,A,recovered,d60dec08c2227f5a,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,1.9,113,A,recovered,e18b15de5f88a9b3,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,1.9,131,A,recovered,71270d8f241880ef,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,1.9,149,A,recovered,1984faf661731150,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,1.9,167,A,recovered,dc976e93a0c12db6,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,1.9,191,A,recovered,03323250131adb36,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.0,3,A,recovered,ed54085e20370215,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.0,11,A,recovered,0396338a6bf7a0a0,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.0,29,A,recovered,311c96a597a79666,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.0,47,A,recovered,22b036cb5c005ed6,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.0,61,A,recovered,6e08073be8b81549,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.0,79,A,recovered,9239e7f52ccd4eea,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.0,97,A,recovered,3b00de20b983a61a,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.0,113,A,recovered,3790a20eaadcc109,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.0,131,A,recovered,9131aa70fe998696,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.0,149,A,recovered,343656f00cb16d7d,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.0,167,A,recovered,8175d0d17486b10e,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.0,191,A,recovered,c460b38337dcc123,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.1,3,A,recovered,ed754a5a65ed9da4,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.1,11,A,recovered,feaf76245c9f6f81,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.1,29,A,recovered,9630fc8ae7ddff52,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.1,47,A,recovered,29cc26bc6747e90e,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.1,61,A,recovered,b43f1c6e3ee4632c,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.1,79,A,recovered,cbc8d6afb4ab6fcd,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.1,97,A,recovered,b0e18e1124c36374,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.1,113,A,recovered,cee9a174b25a9ea6,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.1,131,A,recovered,9984d3beb8f17dd0,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.1,149,A,recovered,96380a926ecad494,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.1,167,A,recovered,31d736b27cda7164,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.1,191,A,recovered,24310d37886bec69,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.5,3,A,recovered,6de0afa5afd9dd92,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.5,11,A,recovered,5ee6b741b0418831,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.5,29,A,recovered,9cf301517208ba8a,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.5,47,A,recovered,42c3d57ddac617e2,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.5,61,A,recovered,5920c06801985acd,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.5,79,A,recovered,b7d503e29423d677,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.5,97,A,recovered,d5dbba1526e62852,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.5,113,A,recovered,64c4443143e8d899,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.5,131,A,recovered,07228adc073871ce,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.5,149,A,recovered,9eeabad8d23f7598,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.5,167,A,recovered,1ce3e77ed3e82767,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,2.5,191,A,recovered,bc54da9dd4a53304,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.0,3,A,recovered,bbdd62df3f14b604,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.0,11,A,recovered,83d33f472d8af503,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.0,29,A,recovered,c78e84e73e397b02,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.0,47,A,recovered,3ccfc33bdcf03e47,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.0,61,A,recovered,d694520378939ed1,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.0,79,A,recovered,3e1e5954cce7f2e7,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.0,97,A,recovered,a3498b6393e1e3ef,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.0,113,A,recovered,9fdbae57d250374a,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.0,131,A,recovered,79ff07b9af09aa4e,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.0,149,A,recovered,788b2224cee4d241,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.0,167,A,recovered,dca30c51ec5000ce,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.0,191,A,recovered,3025d9b6b39487f1,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.5,3,A,recovered,ac0828da217a9b74,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.5,11,A,recovered,d3b7db930241400a,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.5,29,A,recovered,59a431df5d5659c3,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.5,47,A,recovered,f33be28d98d24914,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.5,61,A,recovered,ee375f2c5d71fc82,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.5,79,A,recovered,d274c368bd957d62,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.5,97,A,recovered,5b2c3f615f0ff68e,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.5,113,A,recovered,e7913abc3fcac1f5,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.5,131,A,recovered,189c5cb4b89350ac,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.5,149,A,recovered,7a6e0be57ac6ecb1,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.5,167,A,recovered,1f7871bf6de1320e,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,3.5,191,A,recovered,9c70fd5da844fb98,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,4.0,3,A,recovered,85aee09e7f3b769b,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,4.0,11,A,recovered,f49c21e68a54f3c1,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,4.0,29,A,recovered,231f1558f3ba1e11,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,4.0,47,A,recovered,291af9e3a7c3fc16,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,4.0,61,A,recovered,8f35c77139193682,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,4.0,79,A,recovered,3c020370709fef25,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,4.0,97,A,recovered,7c418b372c2d8dfd,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,4.0,113,A,recovered,3ac1ebc11552805e,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,4.0,131,A,recovered,87b474168f5e8726,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,4.0,149,A,recovered,c507158fb92ede64,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,4.0,167,A,recovered,ddf0437455f70ddd,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,4.0,191,A,recovered,04d9b1550b5ff419,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,4.5,3,A,recovered,084ed0947a2e9523,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,4.5,11,C,controller failure without prefix obstruction,a62140a9f7d16763,"[1,14,27,40]",1.0,[],0.0,,,,,
even,even_idm_leader_d02,4.5,29,A,recovered,17ef5ec3c8839769,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,4.5,47,A,recovered,d1fb9c148bc12cab,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,4.5,61,A,recovered,5509ea4ab366b5a6,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,4.5,79,A,recovered,30f78f3dda712479,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,4.5,97,A,recovered,aded9f5b67931dac,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,4.5,113,A,recovered,b090d142a18a6d40,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,4.5,131,A,recovered,3d73ec748ffce680,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,4.5,149,A,recovered,f159984aadec8a24,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,4.5,167,A,recovered,ec7f4f8be6373063,"[1,14,27,40]",1.0,[],1.0,,,,,
even,even_idm_leader_d02,4.5,191,A,recovered,c87eb20e42e1c09f,"[1,14,27,40]",1.0,[],1.0,,,,,
middle,middle_idm_leader_d02,0.0,3,A,recovered,1e1bfd6c2817eabf,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,0.0,11,A,recovered,a1a4257c0053172a,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,0.0,29,A,recovered,df2ab8c77e085231,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,0.0,47,A,recovered,d5b3410a5f766168,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,0.0,61,A,recovered,5cceac291c0b0cc8,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,0.0,79,A,recovered,64be2ac01f634e62,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,0.0,97,A,recovered,09dacb34eade9fb6,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,0.0,113,A,recovered,57774cd5330ec0cf,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,0.0,131,A,recovered,a9e1b1c3958665fa,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,0.0,149,A,recovered,1e5283967f5a8c26,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,0.0,167,A,recovered,3c1ef6f99fe8079e,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,0.0,191,A,recovered,5127e4f5ecc2b3e1,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,0.25,3,A,recovered,a6b09db278070110,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,0.25,11,A,recovered,5e49b547cbb35976,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,0.25,29,A,recovered,3b195560e813b26f,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,0.25,47,A,recovered,6ddc2c1f47e1e5df,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,0.25,61,A,recovered,46f1615d99160299,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,0.25,79,A,recovered,62760fcbafbfa58e,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,0.25,97,A,recovered,2a27e7649953def1,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,0.25,113,A,recovered,9d9be4c3decf07f7,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,0.25,131,A,recovered,4b2085bc9e7a7518,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,0.25,149,A,recovered,2634638dedbc2df6,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,0.25,167,A,recovered,8c288bc5a4c0b765,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,0.25,191,A,recovered,f2e9fc51d0d99a69,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,1.0,3,A,recovered,7f94a62bcd36df52,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,1.0,11,A,recovered,d0de9dc72f055f77,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,1.0,29,A,recovered,c3550f9894e3bb5b,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,1.0,47,A,recovered,8a2dc35084a23109,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,1.0,61,A,recovered,fe79233f7f8b6122,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,1.0,79,A,recovered,93fc5225f273a8f7,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,1.0,97,A,recovered,40befd05ad19396b,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,1.0,113,A,recovered,bb8525526e551c7e,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,1.0,131,A,recovered,7162e7c246b792c4,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,1.0,149,A,recovered,10a9aa05f135b95c,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,1.0,167,A,recovered,55de137c7d504cfe,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,1.0,191,A,recovered,bd2b132f9ad425ea,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,1.5,3,A,recovered,28af7387a2bf5752,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,1.5,11,C,controller failure without prefix obstruction,cae4e4bd8cd51e19,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,,,,,
middle,middle_idm_leader_d02,1.5,29,A,recovered,a163821e4ea58cdd,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,1.5,47,A,recovered,d842b225857d5cc1,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,1.5,61,C,controller failure without prefix obstruction,d8319bff1bdd7c80,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,,,,,
middle,middle_idm_leader_d02,1.5,79,C,controller failure without prefix obstruction,b0c43162a5b4b2ce,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,,,,,
middle,middle_idm_leader_d02,1.5,97,A,recovered,ed3e57282dcee9a0,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,1.5,113,C,controller failure without prefix obstruction,22cce95ce267a56a,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,,,,,
middle,middle_idm_leader_d02,1.5,131,A,recovered,83f37e01e819c921,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,1.5,149,C,controller failure without prefix obstruction,a9c7a5b3f248ccc5,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,,,,,
middle,middle_idm_leader_d02,1.5,167,C,controller failure without prefix obstruction,df9573bd1b580a05,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,,,,,
middle,middle_idm_leader_d02,1.5,191,A,recovered,150b26ca2da156b5,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",1.0,,,,,
middle,middle_idm_leader_d02,1.7,3,B,policy-independent prefix obstruction,8613fc8a4c87954b,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,17.0,31.3,3.7042816168594754,-0.29571838314052457
middle,middle_idm_leader_d02,1.7,11,B,policy-independent prefix obstruction,a966122f39b6d9d1,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,15.0,28.700000000000003,3.9389518855695798,-0.06104811443042024
middle,middle_idm_leader_d02,1.7,29,C,controller failure without prefix obstruction,b324b6e8fa39c375,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,,,,,
middle,middle_idm_leader_d02,1.7,47,B,policy-independent prefix obstruction,41802248c74324e3,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,18.0,32.4,3.522646040447725,-0.4773539595522749
middle,middle_idm_leader_d02,1.7,61,B,policy-independent prefix obstruction,3b9f5a5d03ee16c9,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,15.0,28.6,3.9623535368078535,-0.037646463192146484
middle,middle_idm_leader_d02,1.7,79,B,policy-independent prefix obstruction,9dd9b24bfa2f9160,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,15.0,28.3,3.5239795599180326,-0.4760204400819674
middle,middle_idm_leader_d02,1.7,97,B,policy-independent prefix obstruction,5b643e6f7673f165,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,18.0,32.6,3.9740648749047693,-0.02593512509523066
middle,middle_idm_leader_d02,1.7,113,B,policy-independent prefix obstruction,7bd0c3063c033971,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,17.0,31.1,3.7229957095782424,-0.27700429042175756
middle,middle_idm_leader_d02,1.7,131,C,controller failure without prefix obstruction,4743b3dbe7d859ae,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,,,,,
middle,middle_idm_leader_d02,1.7,149,B,policy-independent prefix obstruction,9e010ec271d0b957,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,14.0,26.700000000000003,3.703079386330245,-0.2969206136697551
middle,middle_idm_leader_d02,1.7,167,B,policy-independent prefix obstruction,aefa5579d8681c32,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,16.0,29.700000000000003,3.7386948953287487,-0.26130510467125134
middle,middle_idm_leader_d02,1.7,191,C,controller failure without prefix obstruction,d109729155a703c2,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,,,,,
middle,middle_idm_leader_d02,1.8,3,B,policy-independent prefix obstruction,00dda82f66caca36,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,15.0,28.200000000000003,3.7734884782739755,-0.2265115217260245
middle,middle_idm_leader_d02,1.8,11,B,policy-independent prefix obstruction,632d1ee718c09581,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,14.0,26.700000000000003,3.95735850566264,-0.042641494337360086
middle,middle_idm_leader_d02,1.8,29,B,policy-independent prefix obstruction,95594f748366cae0,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,17.0,31.200000000000003,3.9327305565733326,-0.06726944342666741
middle,middle_idm_leader_d02,1.8,47,B,policy-independent prefix obstruction,618d30876e96b693,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,15.0,28.5,3.960624114227329,-0.03937588577267093
