N_followers,active_count,active_indices,actuator_tau_s,alpha_mps2,budget_ok,case_id,command_delay_s,controller,disturbance_end_s,disturbance_half_duration_s,disturbance_location,disturbance_start_s,disturbance_waveform,dt_s,equipped_count,equipped_indices,failure_count,first_limit_kind,first_limit_time_s,first_limit_value,first_limit_vehicle,hdv_model,heavy_indices,horizon_s,information_delay_s,layout,mean_loss_m_per_follower,min_gap_m,normalized_loss,peak_braking_mps2,peak_constraint_kind,peak_constraint_time_s,peak_constraint_usage,peak_constraint_vehicle,peak_jerk_mps3,predicted_bottleneck_constraint,predicted_bottleneck_margin,predicted_bottleneck_time_s,predicted_bottleneck_vehicle,pulse_internal_gain,pulse_tail_gain,reaction_delay_s,recovered,run_id,safe,seed,studies,success,target_gap_m,target_speed_mps,terminal_acceleration_error_mps2,terminal_gap_error_m,terminal_speed_error_mps,throughput_loss_vehicle_m,total_vehicles
40,4,"[1,14,27,40]",0.35,4.5,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-45.0,0,idm,[],60.0,0.2,even,13.359954835726498,9.234120354019865,0.0111332956964387,4.5,gap_lower,9.8,0.7382939822990068,1,5.0,gap_lower,0.2500251050506575,8.6,1,0.4152097053496212,0.0,0.7,1.0,a3ffa424da07dc30,1.0,47,controller_boundary_extension,1.0,24.0,20.0,0.0688139321248739,4.664904943785928,0.6506366304513449,534.3981934290599,41
40,4,"[1,14,27,40]",0.35,4.5,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",3.0,jerk_saturation,5.0,-45.0,0,idm,[],60.0,0.2,even,17.943079079050086,9.80848356489821,0.0149525658992084,4.5,jerk,25.4,1.0,13,5.0,acceleration_lower,0.1889077412604785,24.6,13,0.8133119667280622,0.0,0.7,0.0,a62140a9f7d16763,1.0,11,controller_boundary_extension,0.0,24.0,20.0,0.2816408834844572,4.387317733052043,1.154220863656711,717.7231631620034,41
40,4,"[1,14,27,40]",0.35,4.5,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-45.0,0,idm,[],60.0,0.2,even,15.818364613060488,9.80848356489821,0.0131819705108837,4.5,gap_lower,9.7,0.7095758217550895,1,5.0,gap_lower,0.2761419578585306,8.5,1,0.477631985002158,0.0,0.7,1.0,aded9f5b67931dac,1.0,97,controller_boundary_extension,1.0,24.0,20.0,0.1968256891716592,3.941388948421718,0.8263392652981558,632.7345845224195,41
40,4,"[1,14,27,40]",0.35,4.5,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-45.0,0,idm,[],60.0,0.2,even,16.7935443519719,9.80848356489821,0.0139946202933099,4.5,jerk,25.5,0.7290849660774041,13,5.0,gap_lower,0.2761419578585306,8.5,1,0.695397509219815,0.0,0.7,1.0,b090d142a18a6d40,1.0,113,controller_boundary_extension,1.0,24.0,20.0,0.2262838734589447,3.42408004002732,0.95062407160923,671.741774078876,41
40,4,"[1,14,27,40]",0.35,4.5,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-45.0,0,idm,[],60.0,0.2,even,12.94730428721673,9.234120354019865,0.0107894202393472,4.5,gap_lower,9.8,0.7382939822990068,1,5.0,gap_lower,0.2500251050506575,8.6,1,0.3483628250117671,0.0,0.7,1.0,c4bd5448ef163268,1.0,29,controller_boundary_extension,1.0,24.0,20.0,0.1849229487717877,4.603861480260093,0.6731811515377721,517.8921714886692,41
40,4,"[1,14,27,40]",0.35,4.5,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-45.0,0,idm,[],60.0,0.2,even,14.240159229054845,9.80848356489821,0.0118667993575457,4.5,gap_lower,9.7,0.7095758217550895,1,5.0,gap_lower,0.2761419578585306,8.5,1,0.3585290750924407,0.0,0.7,1.0,c87eb20e42e1c09f,1.0,191,controller_boundary_extension,1.0,24.0,20.0,0.1007674846829797,3.1590098506686672,0.7162461923310168,569.6063691621938,41
40,4,"[1,14,27,40]",0.35,4.5,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-45.0,0,idm,[],60.0,0.2,even,15.940103182900696,9.80848356489821,0.0132834193190839,4.5,gap_lower,9.7,0.7095758217550895,1,5.0,gap_lower,0.2761419578585306,8.5,1,0.5412348200440933,0.0,0.7,1.0,d1fb9c148bc12cab,1.0,47,controller_boundary_extension,1.0,24.0,20.0,0.1595783891982252,4.47804501876243,0.7999999999999794,637.6041273160279,41
40,4,"[1,14,27,40]",0.35,4.5,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-45.0,0,idm,[],60.0,0.2,even,13.521089432141276,9.234120354019865,0.0112675745267843,4.5,gap_lower,9.8,0.7382939822990068,1,5.0,gap_lower,0.2500251050506575,8.6,1,0.5052748175823062,0.0,0.7,1.0,d82620d27f41b71b,1.0,149,controller_boundary_extension,1.0,24.0,20.0,0.2167974228425818,4.627186027187349,0.6249999735129421,540.8435772856511,41
40,4,"[1,14,27,40]",0.35,4.5,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-45.0,0,idm,[],60.0,0.2,even,13.20875592492086,9.234120354019865,0.0110072966041007,4.5,gap_lower,9.8,0.7382939822990068,1,5.0,gap_lower,0.2500251050506575,8.6,1,0.4083185282539048,0.0,0.7,1.0,dd958152990954dd,1.0,3,controller_boundary_extension,1.0,24.0,20.0,0.0786441112074525,4.516201999001794,0.6502121030881867,528.3502369968344,41
40,4,"[1,14,27,40]",0.35,4.5,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-45.0,0,idm,[],60.0,0.2,even,13.848130746937022,9.234120354019865,0.0115401089557808,4.5,gap_lower,9.8,0.7382939822990068,1,5.0,gap_lower,0.2500251050506575,8.6,1,0.5269395806800267,0.0,0.7,1.0,e00516b903dda8ae,1.0,113,controller_boundary_extension,1.0,24.0,20.0,0.08134618430043,4.783403150262359,0.6499999964822365,553.9252298774809,41
40,4,"[1,14,27,40]",0.35,4.5,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",2.0,jerk_saturation,5.0,-45.0,0,idm,[],60.0,0.2,even,14.29652722638375,9.234120354019865,0.0119137726886531,4.5,gap_lower,9.8,0.7382939822990068,1,5.0,gap_lower,0.2500251050506575,8.6,1,0.5817980132231307,0.0,0.7,0.0,e0d05ef89e5a6470,1.0,11,controller_boundary_extension,0.0,24.0,20.0,0.1019167364920904,5.507779225495199,0.6308726327125846,571.86108905535,41
40,4,"[1,14,27,40]",0.35,4.5,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-45.0,0,idm,[],60.0,0.2,even,15.3011862007412,9.80848356489821,0.0127509885006176,4.5,gap_lower,9.7,0.7095758217550895,1,5.0,gap_lower,0.2761419578585306,8.5,1,0.5187406963090572,0.0,0.7,1.0,ec7f4f8be6373063,1.0,167,controller_boundary_extension,1.0,24.0,20.0,0.1539009974898952,3.46245961680836,0.7749999999995865,612.047448029648,41
40,4,"[1,14,27,40]",0.35,4.5,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-45.0,0,idm,[],60.0,0.2,even,16.7172030247321,9.80848356489821,0.01393100252061,4.5,jerk,25.3,0.8748420375869159,13,5.0,gap_lower,0.2761419578585306,8.5,1,0.7218416044571441,0.0,0.7,1.0,f159984aadec8a24,1.0,149,controller_boundary_extension,1.0,24.0,20.0,0.1774686715226711,3.403519052641741,0.945407502433401,668.688120989284,41
40,4,"[1,14,27,40]",0.35,4.5,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-45.0,0,idm,[],60.0,0.2,even,13.30515316388983,9.234120354019865,0.0110876276365748,4.5,gap_lower,9.8,0.7382939822990068,1,5.0,gap_lower,0.2500251050506575,8.6,1,0.4870684751450653,0.0,0.7,1.0,f42a8b0894a1ce80,1.0,61,controller_boundary_extension,1.0,24.0,20.0,0.2167974228425309,4.209420176690969,0.6004452253590529,532.2061265555932,41
