N_followers,active_count,active_indices,actuator_tau_s,alpha_mps2,budget_ok,case_id,command_delay_s,controller,disturbance_end_s,disturbance_half_duration_s,disturbance_location,disturbance_start_s,disturbance_waveform,dt_s,equipped_count,equipped_indices,failure_count,first_limit_kind,first_limit_time_s,first_limit_value,first_limit_vehicle,hdv_model,heavy_indices,horizon_s,information_delay_s,layout,mean_loss_m_per_follower,min_gap_m,normalized_loss,peak_braking_mps2,peak_constraint_kind,peak_constraint_time_s,peak_constraint_usage,peak_constraint_vehicle,peak_jerk_mps3,predicted_bottleneck_constraint,predicted_bottleneck_margin,predicted_bottleneck_time_s,predicted_bottleneck_vehicle,pulse_internal_gain,pulse_tail_gain,reaction_delay_s,recovered,run_id,safe,seed,studies,success,target_gap_m,target_speed_mps,terminal_acceleration_error_mps2,terminal_gap_error_m,terminal_speed_error_mps,throughput_loss_vehicle_m,total_vehicles
40,4,"[19,20,21,22]",0.35,1.5,1.0,middle_ovm_leader_d02_v7,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",1.0,jerk_saturation,5.0,-15.0,0,ovm,[],60.0,0.2,middle,6.478012243125124,14.441377431784048,0.005398343535937603,1.5,acceleration_upper,40.7,0.6932680659545661,18,5.0,acceleration_upper,0.31014900410202795,40.6,18,1.4615994071793905,2.206808365675291e-09,0.7,1.0,0f27e887a0983165,1.0,167,ovm_prefix_extension,1.0,24.0,20.0,0.24135888729107044,4.095520777225488,0.6930940345716508,259.120489725005,41
40,4,"[19,20,21,22]",0.35,1.5,1.0,middle_ovm_leader_d02_v7,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",2.0,jerk_saturation,5.0,-15.0,0,ovm,[],60.0,0.2,middle,9.22675314343807,8.176074330770888,0.007688960952865059,1.5075784770499756,acceleration_upper,34.6,1.0,15,5.0,acceleration_upper,0.0,34.5,15,2.446265432493109,2.5177213400537667e-08,0.7,0.0,6e66999c30112a50,1.0,191,ovm_prefix_extension,0.0,24.0,20.0,0.24382649767256948,5.546593955290064,1.0791216810639277,369.07012573752286,41
40,4,"[37,38,39,40]",0.35,1.0,1.0,rear_ovm_leader_d02_v7,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",2.0,jerk_saturation,5.0,-10.0,0,ovm,[],60.0,0.2,rear,7.096889415596712,18.23933847142939,0.00591407451299726,1.1887275496717526,acceleration_upper,60.0,0.838260787761391,30,5.0,acceleration_upper,0.16654678111727994,59.900000000000006,30,2.7789043911149243,0.0,0.7,0.0,2414045d868022c9,1.0,97,ovm_prefix_extension,0.0,24.0,20.0,1.676521575522782,5.760661528570608,4.168356586672386,283.8755766238685,41
40,4,"[37,38,39,40]",0.35,1.0,1.0,rear_ovm_leader_d02_v7,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",2.0,jerk_saturation,5.0,-10.0,0,ovm,[],60.0,0.2,rear,4.998415192967655,20.253273179351538,0.004165345994139712,1.0,acceleration_upper,59.0,0.46880783516438573,29,5.0,acceleration_upper,0.533145824341459,58.900000000000006,29,1.532498684021289,0.0,0.7,0.0,09def95cab5b6cc1,1.0,113,ovm_prefix_extension,0.0,24.0,20.0,0.9376156703287715,3.746726820648462,2.2987480260319337,199.9366077187062,41
40,4,"[37,38,39,40]",0.35,1.0,1.0,rear_ovm_leader_d02_v7,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",4.0,jerk_saturation,5.0,-10.0,0,ovm,[],60.0,0.2,rear,10.915852273107312,12.930250343130751,0.00909654356092276,2.733310990344898,acceleration_upper,54.300000000000004,1.0,26,5.0,acceleration_upper,0.0,55.5,27,6.033032948579446,0.0,0.7,0.0,67f8b5222e213ad6,1.0,131,ovm_prefix_extension,0.0,24.0,20.0,2.733310990344898,11.069749656869249,9.049549422869168,436.6340909242925,41
40,4,"[37,38,39,40]",0.35,1.0,1.0,rear_ovm_leader_d02_v7,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",2.0,jerk_saturation,5.0,-10.0,0,ovm,[],60.0,0.2,rear,5.147874363982746,20.77632807025884,0.004289895303318954,1.0,acceleration_upper,60.0,0.421649603456741,30,5.0,acceleration_upper,0.580545452554613,59.900000000000006,30,1.5072205480470136,0.0,0.7,0.0,f638023a69e832cc,1.0,149,ovm_prefix_extension,0.0,24.0,20.0,0.843299206913482,3.146769251215062,2.2608308220705204,205.91497455930983,41
40,4,"[37,38,39,40]",0.35,1.0,1.0,rear_ovm_leader_d02_v7,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",2.0,jerk_saturation,5.0,-10.0,0,ovm,[],60.0,0.2,rear,5.690145556817757,19.636988019081514,0.004741787964014798,1.0,acceleration_upper,59.400000000000006,0.49595330920995345,29,5.0,acceleration_upper,0.5059788740002404,59.300000000000004,29,1.8664691154872035,0.0,0.7,0.0,5ef92edfcbcd4d76,1.0,167,ovm_prefix_extension,0.0,24.0,20.0,0.9919066184199069,4.363011980918486,2.7997036732308054,227.60582227271027,41
40,4,"[37,38,39,40]",0.35,1.0,1.0,rear_ovm_leader_d02_v7,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",2.0,jerk_saturation,5.0,-10.0,0,ovm,[],60.0,0.2,rear,8.094053493627069,17.223042580174138,0.006745044578022556,1.356885217521611,acceleration_upper,58.7,0.9059780978704808,29,5.0,acceleration_upper,0.09927741460253836,58.6,29,3.202378787241313,0.0,0.7,0.0,d7da0f504555ec8c,1.0,191,ovm_prefix_extension,0.0,24.0,20.0,1.8119561957409616,6.776957419825862,4.803568180861969,323.7621397450827,41
40,4,"[37,38,39,40]",0.35,1.5,1.0,rear_ovm_leader_d02_v7,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",12.0,jerk_saturation,5.0,-15.0,0,ovm,[],60.0,0.2,rear,24.225796557869735,3.2564640492910826,0.020188163798224776,4.457165824699735,gap_lower,60.0,1.0371767975354458,32,5.0,gap_lower,-0.10819310284054447,59.900000000000006,33,6.824630371527174,0.0,0.7,0.0,a849c1d8b335c3b1,0.0,97,ovm_prefix_extension,0.0,24.0,20.0,4.457165824699735,20.743535950708917,15.355418335936143,969.0318623147894,41
40,4,"[37,38,39,40]",0.35,1.5,1.0,rear_ovm_leader_d02_v7,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",5.0,jerk_saturation,5.0,-15.0,0,ovm,[],60.0,0.2,rear,12.46779703664075,10.479619469177692,0.010389830863867291,2.924113815434344,acceleration_upper,52.1,1.0,25,5.0,acceleration_upper,0.0,52.0,25,4.327995040936871,0.0,0.7,0.0,5183302284550ddd,1.0,113,ovm_prefix_extension,0.0,24.0,20.0,2.924113815434344,13.520380530822308,9.73798884210796,498.71188146563,41
40,4,"[37,38,39,40]",0.35,1.5,1.0,rear_ovm_leader_d02_v7,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",17.0,jerk_saturation,5.0,-15.0,0,ovm,[],60.0,0.2,rear,33.39464287401083,0.4686837852886754,0.027828869061675688,4.5,gap_lower,60.0,1.1765658107355663,32,5.0,gap_lower,-0.24353229527819553,59.900000000000006,32,7.692028238412986,0.0,0.7,0.0,00b78768948875bb,0.0,131,ovm_prefix_extension,0.0,24.0,20.0,4.5,23.531316214711325,17.30706353642922,1335.785714960433,41
40,4,"[37,38,39,40]",0.35,1.5,1.0,rear_ovm_leader_d02_v7,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",8.0,jerk_saturation,5.0,-15.0,0,ovm,[],60.0,0.2,rear,14.425141721371213,9.5269627223268,0.012020951434476011,3.169893277353542,acceleration_upper,49.800000000000004,1.0,24,5.0,acceleration_upper,0.0,49.7,24,4.712432129108696,0.0,0.7,0.0,bf47848dfc41ab96,1.0,149,ovm_prefix_extension,0.0,24.0,20.0,3.169893277353542,14.4730372776732,10.602972290494566,577.0056688548485,41
40,4,"[37,38,39,40]",0.35,1.5,1.0,rear_ovm_leader_d02_v7,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",7.0,jerk_saturation,5.0,-15.0,0,ovm,[],60.0,0.2,rear,16.40743619913106,6.091470196334171,0.013672863499275881,3.518077128523104,acceleration_upper,46.5,1.0,22,5.0,acceleration_upper,0.0,46.400000000000006,22,5.520300695358015,0.0,0.7,0.0,638177e3058b4c8a,1.0,167,ovm_prefix_extension,0.0,24.0,20.0,3.518077128523104,17.90852980366583,12.420676564555535,656.2974479652423,41
40,4,"[37,38,39,40]",0.35,1.5,1.0,rear_ovm_leader_d02_v7,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",16.0,jerk_saturation,5.0,-15.0,0,ovm,[],60.0,0.2,rear,28.726378070500253,0.3400946216414127,0.023938648392083546,4.5,gap_lower,57.400000000000006,1.1829952689179293,30,5.0,gap_lower,-0.24663365701969223,59.900000000000006,32,7.339196745528415,0.0,0.7,0.0,02543060cdc1badb,0.0,191,ovm_prefix_extension,0.0,24.0,20.0,4.5,23.659905378358587,16.513192677438933,1149.0551228200102,41
